GEO_ID,NAME_x,P003001,P003002,P003003,P003004,P003005,P003006,P003007,P003008,P005001,P005002,P005003,P005004,P005005,P005006,P005007,P005008,P005009,P005010,P005011,P005012,P005013,P005014,P005015,P005016,P005017,GEOID10,DISTRICT,PSA,NAME,POLDIST_ID,GIS_ID,SECTOR
1000000US110010065001000,"Block 1000, Block Group 1, Census Tract 65, District of Columbia, District of Columbia",62,50,6,0,5,0,0,1,62,61,49,6,0,5,0,0,1,1,1,0,0,0,0,0,0,110010065001000,1,107,107,1,psa_16,1D2
1000000US110010073011085,"Block 1085, Block Group 1, Census Tract 73.01, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010073011085,7,707,707,7,psa_4,7D2
1000000US110010036003005,"Block 3005, Block Group 3, Census Tract 36, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010036003005,3,304,304,3,psa_36,3D1
1000000US110010058001038,"Block 1038, Block Group 1, Census Tract 58, District of Columbia, District of Columbia",8,0,7,1,0,0,0,0,8,8,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,110010058001038,2,209,209,2,psa_57,2D3
1000000US110010056004000,"Block 4000, Block Group 4, Census Tract 56, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010056004000,2,207,207,2,psa_24,2D3
1000000US110010074042002,"Block 2002, Block Group 2, Census Tract 74.04, District of Columbia, District of Columbia",77,0,73,0,0,0,0,4,77,77,0,73,0,0,0,0,4,0,0,0,0,0,0,0,0,110010074042002,7,704,704,7,psa_5,7D2
1000000US110010105002001,"Block 2001, Block Group 2, Census Tract 105, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010105002001,1,103,103,1,psa_12,1D1
1000000US110010005021003,"Block 1003, Block Group 1, Census Tract 5.02, District of Columbia, District of Columbia",145,135,0,1,7,0,0,2,145,140,131,0,0,7,0,0,2,5,4,0,1,0,0,0,0,110010005021003,2,204,204,2,psa_44,2D2
1000000US110010008021018,"Block 1018, Block Group 1, Census Tract 8.02, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010008021018,2,205,205,2,psa_46,2D2
1000000US110010020021009,"Block 1009, Block Group 1, Census Tract 20.02, District of Columbia, District of Columbia",28,2,23,0,0,0,0,3,28,28,2,23,0,0,0,0,3,0,0,0,0,0,0,0,0,110010020021009,4,404,404,4,psa_48,4D3
1000000US110010062021083,"Block 1083, Block Group 1, Census Tract 62.02, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010062021083,2,207,207,2,psa_24,2D3
1000000US110010109002039,"Block 2039, Block Group 2, Census Tract 109, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010109002039,7,708,708,7,psa_1,7D3
1000000US110010091022015,"Block 2015, Block Group 2, Census Tract 91.02, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010091022015,5,505,505,5,psa_34,5D2
1000000US110010011001016,"Block 1016, Block Group 1, Census Tract 11, District of Columbia, District of Columbia",43,39,0,0,4,0,0,0,43,41,37,0,0,4,0,0,0,2,2,0,0,0,0,0,0,110010011001016,2,201,201,2,psa_55,2D1
1000000US110010098032001,"Block 2001, Block Group 2, Census Tract 98.03, District of Columbia, District of Columbia",212,1,211,0,0,0,0,0,212,212,1,211,0,0,0,0,0,0,0,0,0,0,0,0,0,110010098032001,7,707,707,7,psa_4,7D2
1000000US110010011001021,"Block 1021, Block Group 1, Census Tract 11, District of Columbia, District of Columbia",40,40,0,0,0,0,0,0,40,39,39,0,0,0,0,0,0,1,1,0,0,0,0,0,0,110010011001021,2,201,201,2,psa_55,2D1
1000000US110010056001004,"Block 1004, Block Group 1, Census Tract 56, District of Columbia, District of Columbia",49,43,3,0,3,0,0,0,49,45,39,3,0,3,0,0,0,4,4,0,0,0,0,0,0,110010056001004,2,207,207,2,psa_24,2D3
1000000US110010011002001,"Block 2001, Block Group 2, Census Tract 11, District of Columbia, District of Columbia",32,31,0,0,0,0,0,1,32,32,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,110010011002001,2,202,202,2,psa_52,2D1
1000000US110010041003012,"Block 3012, Block Group 3, Census Tract 41, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010041003012,2,208,208,2,psa_33,2D3
1000000US110010062021099,"Block 1099, Block Group 1, Census Tract 62.02, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010062021099,2,207,207,2,psa_24,2D3
1000000US110010092011015,"Block 1015, Block Group 1, Census Tract 92.01, District of Columbia, District of Columbia",141,18,104,1,0,0,8,10,141,128,17,104,1,0,0,1,5,13,1,0,0,0,0,7,5,110010092011015,5,502,502,5,psa_40,5D1
1000000US110010002023002,"Block 3002, Block Group 3, Census Tract 2.02, District of Columbia, District of Columbia",78,71,2,0,5,0,0,0,78,73,66,2,0,5,0,0,0,5,5,0,0,0,0,0,0,110010002023002,2,206,206,2,psa_29,2D2
1000000US110010015004010,"Block 4010, Block Group 4, Census Tract 15, District of Columbia, District of Columbia",268,183,72,1,8,0,1,3,268,258,174,72,1,8,0,1,2,10,9,0,0,0,0,0,1,110010015004010,2,201,201,2,psa_55,2D1
1000000US110010074041004,"Block 1004, Block Group 1, Census Tract 74.04, District of Columbia, District of Columbia",87,8,79,0,0,0,0,0,87,87,8,79,0,0,0,0,0,0,0,0,0,0,0,0,0,110010074041004,7,704,704,7,psa_5,7D2
1000000US110010110003004,"Block 3004, Block Group 3, Census Tract 110, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010110003004,1,103,103,1,psa_12,1D1
1000000US110010096042006,"Block 2006, Block Group 2, Census Tract 96.04, District of Columbia, District of Columbia",100,1,97,0,0,0,0,2,100,100,1,97,0,0,0,0,2,0,0,0,0,0,0,0,0,110010096042006,6,603,603,6,psa_15,6D3
1000000US110010041003006,"Block 3006, Block Group 3, Census Tract 41, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010041003006,2,208,208,2,psa_33,2D3
1000000US110010096022008,"Block 2008, Block Group 2, Census Tract 96.02, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010096022008,6,601,601,6,psa_30,6D1
1000000US110010004002010,"Block 2010, Block Group 2, Census Tract 4, District of Columbia, District of Columbia",2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010004002010,2,204,204,2,psa_44,2D2
1000000US110010076015019,"Block 5019, Block Group 5, Census Tract 76.01, District of Columbia, District of Columbia",158,1,157,0,0,0,0,0,158,154,1,153,0,0,0,0,0,4,0,4,0,0,0,0,0,110010076015019,6,607,607,6,psa_10,6D2
1000000US110010014022007,"Block 2007, Block Group 2, Census Tract 14.02, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010014022007,2,201,201,2,psa_55,2D1
1000000US110010068011002,"Block 1002, Block Group 1, Census Tract 68.01, District of Columbia, District of Columbia",153,25,117,1,0,0,4,6,153,144,22,116,1,0,0,0,5,9,3,1,0,0,0,4,1,110010068011002,1,107,107,1,psa_16,1D2
1000000US110010021024003,"Block 4003, Block Group 4, Census Tract 21.02, District of Columbia, District of Columbia",114,8,99,0,2,0,5,0,114,110,8,99,0,2,0,1,0,4,0,0,0,0,0,4,0,110010021024003,4,403,403,4,psa_51,4D1
1000000US110010077072007,"Block 2007, Block Group 2, Census Tract 77.07, District of Columbia, District of Columbia",90,0,90,0,0,0,0,0,90,89,0,89,0,0,0,0,0,1,0,1,0,0,0,0,0,110010077072007,6,605,605,6,psa_11,6D2
1000000US110010021021005,"Block 1005, Block Group 1, Census Tract 21.02, District of Columbia, District of Columbia",84,13,64,0,0,0,3,4,84,80,13,64,0,0,0,0,3,4,0,0,0,0,0,3,1,110010021021005,4,406,406,4,psa_54,4D2
1000000US110010095082002,"Block 2002, Block Group 2, Census Tract 95.08, District of Columbia, District of Columbia",34,0,32,0,1,0,0,1,34,34,0,32,0,1,0,0,1,0,0,0,0,0,0,0,0,110010095082002,4,406,406,4,psa_54,4D2
1000000US110010101001029,"Block 1029, Block Group 1, Census Tract 101, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010101001029,2,207,207,2,psa_24,2D3
1000000US110010072002064,"Block 2064, Block Group 2, Census Tract 72, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010072002064,1,106,106,1,psa_13,1D3
1000000US110010075041005,"Block 1005, Block Group 1, Census Tract 75.04, District of Columbia, District of Columbia",278,1,276,0,0,0,0,1,278,276,0,276,0,0,0,0,0,2,1,0,0,0,0,0,1,110010075041005,7,701,701,7,psa_9,7D1
1000000US110010111003043,"Block 3043, Block Group 3, Census Tract 111, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010111003043,5,503,503,5,psa_45,5D2
1000000US110010007021003,"Block 1003, Block Group 1, Census Tract 7.02, District of Columbia, District of Columbia",308,276,15,0,4,0,4,9,308,277,251,15,0,4,0,0,7,31,25,0,0,0,0,4,2,110010007021003,2,204,204,2,psa_44,2D2
1000000US110010025021001,"Block 1001, Block Group 1, Census Tract 25.02, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010025021001,4,404,404,4,psa_48,4D3
1000000US110010009022008,"Block 2008, Block Group 2, Census Tract 9.02, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010009022008,2,205,205,2,psa_46,2D2
1000000US110010068022007,"Block 2007, Block Group 2, Census Tract 68.02, District of Columbia, District of Columbia",78,31,45,0,1,0,0,1,78,77,30,45,0,1,0,0,1,1,1,0,0,0,0,0,0,110010068022007,1,107,107,1,psa_16,1D2
1000000US110010072002051,"Block 2051, Block Group 2, Census Tract 72, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010072002051,1,106,106,1,psa_13,1D3
1000000US110010077092006,"Block 2006, Block Group 2, Census Tract 77.09, District of Columbia, District of Columbia",93,1,90,2,0,0,0,0,93,93,1,90,2,0,0,0,0,0,0,0,0,0,0,0,0,110010077092006,6,605,605,6,psa_11,6D2
1000000US110010007014007,"Block 4007, Block Group 4, Census Tract 7.01, District of Columbia, District of Columbia",81,68,10,1,2,0,0,0,81,80,67,10,1,2,0,0,0,1,1,0,0,0,0,0,0,110010007014007,2,204,204,2,psa_44,2D2
1000000US110010077071005,"Block 1005, Block Group 1, Census Tract 77.07, District of Columbia, District of Columbia",194,3,181,0,1,0,6,3,194,185,3,181,0,1,0,0,0,9,0,0,0,0,0,6,3,110010077071005,6,604,604,6,psa_14,6D3
1000000US110010070002001,"Block 2001, Block Group 2, Census Tract 70, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010070002001,1,107,107,1,psa_16,1D2
1000000US110010079013000,"Block 3000, Block Group 3, Census Tract 79.01, District of Columbia, District of Columbia",114,1,105,2,0,0,0,6,114,113,1,104,2,0,0,0,6,1,0,1,0,0,0,0,0,110010079013000,5,507,507,5,psa_23,5D3
1000000US110010014021008,"Block 1008, Block Group 1, Census Tract 14.02, District of Columbia, District of Columbia",102,91,10,0,0,0,0,1,102,97,86,10,0,0,0,0,1,5,5,0,0,0,0,0,0,110010014021008,2,201,201,2,psa_55,2D1
1000000US110010024003006,"Block 3006, Block Group 3, Census Tract 24, District of Columbia, District of Columbia",20,0,20,0,0,0,0,0,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,110010024003006,4,407,407,4,psa_47,4D2
1000000US110010062021016,"Block 1016, Block Group 1, Census Tract 62.02, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010062021016,1,102,102,1,psa_18,1D1
1000000US110010094004006,"Block 4006, Block Group 4, Census Tract 94, District of Columbia, District of Columbia",39,1,35,0,1,0,0,2,39,39,1,35,0,1,0,0,2,0,0,0,0,0,0,0,0,110010094004006,5,503,503,5,psa_45,5D2
1000000US110010087012004,"Block 2004, Block Group 2, Census Tract 87.01, District of Columbia, District of Columbia",238,25,193,1,1,0,4,14,238,220,19,186,1,1,0,0,13,18,6,7,0,0,0,4,1,110010087012004,5,502,502,5,psa_40,5D1
1000000US110010111003015,"Block 3015, Block Group 3, Census Tract 111, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010111003015,5,505,505,5,psa_34,5D2
1000000US110010062021070,"Block 1070, Block Group 1, Census Tract 62.02, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010062021070,2,207,207,2,psa_24,2D3
1000000US110010107001023,"Block 1023, Block Group 1, Census Tract 107, District of Columbia, District of Columbia",2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010107001023,2,207,207,2,psa_24,2D3
1000000US110010026002023,"Block 2023, Block Group 2, Census Tract 26, District of Columbia, District of Columbia",32,8,22,0,0,0,0,2,32,32,8,22,0,0,0,0,2,0,0,0,0,0,0,0,0,110010026002023,4,404,404,4,psa_48,4D3
1000000US110010032004001,"Block 4001, Block Group 4, Census Tract 32, District of Columbia, District of Columbia",435,78,228,2,4,0,115,8,435,290,61,222,1,4,0,0,2,145,17,6,1,0,0,115,6,110010032004001,4,409,409,4,psa_41,4D3
1000000US110010055003011,"Block 3011, Block Group 3, Census Tract 55, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010055003011,2,207,207,2,psa_24,2D3
1000000US110010072002037,"Block 2037, Block Group 2, Census Tract 72, District of Columbia, District of Columbia",4,3,1,0,0,0,0,0,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,110010072002037,1,106,106,1,psa_13,1D3
1000000US110010024002006,"Block 2006, Block Group 2, Census Tract 24, District of Columbia, District of Columbia",73,7,54,0,0,0,12,0,73,60,6,54,0,0,0,0,0,13,1,0,0,0,0,12,0,110010024002006,4,407,407,4,psa_47,4D2
1000000US110010010014012,"Block 4012, Block Group 4, Census Tract 10.01, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010010014012,2,202,202,2,psa_52,2D1
1000000US110010099061005,"Block 1005, Block Group 1, Census Tract 99.06, District of Columbia, District of Columbia",161,0,149,2,1,0,0,9,161,156,0,147,0,1,0,0,8,5,0,2,2,0,0,0,1,110010099061005,6,604,604,6,psa_14,6D3
1000000US110010080021000,"Block 1000, Block Group 1, Census Tract 80.02, District of Columbia, District of Columbia",106,9,84,0,6,0,7,0,106,98,8,84,0,6,0,0,0,8,1,0,0,0,0,7,0,110010080021000,1,108,108,1,psa_17,1D2
1000000US110010014012016,"Block 2016, Block Group 2, Census Tract 14.01, District of Columbia, District of Columbia",48,44,0,0,2,0,0,2,48,47,43,0,0,2,0,0,2,1,1,0,0,0,0,0,0,110010014012016,2,201,201,2,psa_55,2D1
1000000US110010022012005,"Block 2005, Block Group 2, Census Tract 22.01, District of Columbia, District of Columbia",143,15,100,0,7,0,18,3,143,105,3,94,0,7,0,0,1,38,12,6,0,0,0,18,2,110010022012005,4,407,407,4,psa_47,4D2
1000000US110010091022026,"Block 2026, Block Group 2, Census Tract 91.02, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010091022026,5,505,505,5,psa_34,5D2
1000000US110010081002006,"Block 2006, Block Group 2, Census Tract 81, District of Columbia, District of Columbia",168,133,20,0,9,0,0,6,168,164,129,20,0,9,0,0,6,4,4,0,0,0,0,0,0,110010081002006,1,108,108,1,psa_17,1D2
1000000US110010022011000,"Block 1000, Block Group 1, Census Tract 22.01, District of Columbia, District of Columbia",227,35,151,0,2,0,33,6,227,162,12,144,0,2,0,2,2,65,23,7,0,0,0,31,4,110010022011000,4,407,407,4,psa_47,4D2
1000000US110010026002026,"Block 2026, Block Group 2, Census Tract 26, District of Columbia, District of Columbia",108,54,45,0,4,0,2,3,108,104,52,44,0,4,0,1,3,4,2,1,0,0,0,1,0,110010026002026,4,404,404,4,psa_48,4D3
1000000US110010095053004,"Block 3004, Block Group 3, Census Tract 95.05, District of Columbia, District of Columbia",114,0,97,0,0,2,15,0,114,99,0,97,0,0,2,0,0,15,0,0,0,0,0,15,0,110010095053004,4,406,406,4,psa_54,4D2
1000000US110010099051001,"Block 1001, Block Group 1, Census Tract 99.05, District of Columbia, District of Columbia",108,0,105,0,0,0,0,3,108,108,0,105,0,0,0,0,3,0,0,0,0,0,0,0,0,110010099051001,6,604,604,6,psa_14,6D3
1000000US110010018042010,"Block 2010, Block Group 2, Census Tract 18.04, District of Columbia, District of Columbia",12,0,12,0,0,0,0,0,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,110010018042010,4,402,402,4,psa_53,4D1
1000000US110010027023014,"Block 3014, Block Group 3, Census Tract 27.02, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010027023014,3,302,302,3,psa_42,3D1
1000000US110010070002022,"Block 2022, Block Group 2, Census Tract 70, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010070002022,1,106,106,1,psa_13,1D3
1000000US110010093012009,"Block 2009, Block Group 2, Census Tract 93.01, District of Columbia, District of Columbia",99,55,38,1,4,0,0,1,99,89,46,37,1,4,0,0,1,10,9,1,0,0,0,0,0,110010093012009,5,504,504,5,psa_43,5D2
1000000US110010094002008,"Block 2008, Block Group 2, Census Tract 94, District of Columbia, District of Columbia",3,0,3,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,110010094002008,5,503,503,5,psa_45,5D2
1000000US110010095093001,"Block 3001, Block Group 3, Census Tract 95.09, District of Columbia, District of Columbia",53,0,46,0,0,0,7,0,53,47,0,46,0,0,0,1,0,6,0,0,0,0,0,6,0,110010095093001,4,405,405,4,psa_49,4D2
1000000US110010099072000,"Block 2000, Block Group 2, Census Tract 99.07, District of Columbia, District of Columbia",616,5,600,0,0,0,2,9,616,601,3,591,0,0,0,0,7,15,2,9,0,0,0,2,2,110010099072000,6,604,604,6,psa_14,6D3
1000000US110010102002024,"Block 2024, Block Group 2, Census Tract 102, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010102002024,1,103,103,1,psa_12,1D1
1000000US110010008014009,"Block 4009, Block Group 4, Census Tract 8.01, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010008014009,2,205,205,2,psa_46,2D2
1000000US110010014021011,"Block 1011, Block Group 1, Census Tract 14.02, District of Columbia, District of Columbia",88,74,7,0,2,0,0,5,88,81,69,7,0,1,0,0,4,7,5,0,0,1,0,0,1,110010014021011,2,201,201,2,psa_55,2D1
1000000US110010017021020,"Block 1020, Block Group 1, Census Tract 17.02, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010017021020,4,401,401,4,psa_56,4D1
1000000US110010055001013,"Block 1013, Block Group 1, Census Tract 55, District of Columbia, District of Columbia",311,49,248,0,3,0,2,9,311,299,42,246,0,3,0,0,8,12,7,2,0,0,0,2,1,110010055001013,2,208,208,2,psa_33,2D3
1000000US110010069001014,"Block 1014, Block Group 1, Census Tract 69, District of Columbia, District of Columbia",111,61,39,1,3,0,1,6,111,107,57,39,1,3,0,1,6,4,4,0,0,0,0,0,0,110010069001014,1,107,107,1,psa_16,1D2
1000000US110010095033012,"Block 3012, Block Group 3, Census Tract 95.03, District of Columbia, District of Columbia",59,24,29,1,1,0,0,4,59,58,24,29,1,1,0,0,3,1,0,0,0,0,0,0,1,110010095033012,5,504,504,5,psa_43,5D2
1000000US110010073011083,"Block 1083, Block Group 1, Census Tract 73.01, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010073011083,7,707,707,7,psa_4,7D2
1000000US110010111003026,"Block 3026, Block Group 3, Census Tract 111, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010111003026,5,503,503,5,psa_45,5D2
1000000US110010019013002,"Block 3002, Block Group 3, Census Tract 19.01, District of Columbia, District of Columbia",81,0,76,3,0,0,0,2,81,73,0,71,0,0,0,0,2,8,0,5,3,0,0,0,0,110010019013002,4,402,402,4,psa_53,4D1
1000000US110010038003007,"Block 3007, Block Group 3, Census Tract 38, District of Columbia, District of Columbia",188,104,49,0,8,0,18,9,188,153,87,45,0,8,0,5,8,35,17,4,0,0,0,13,1,110010038003007,3,303,303,3,psa_37,3D3
1000000US110010062021140,"Block 1140, Block Group 1, Census Tract 62.02, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010062021140,1,103,103,1,psa_12,1D1
1000000US110010076032007,"Block 2007, Block Group 2, Census Tract 76.03, District of Columbia, District of Columbia",19,7,8,4,0,0,0,0,19,19,7,8,4,0,0,0,0,0,0,0,0,0,0,0,0,110010076032007,6,606,606,6,psa_7,6D2
1000000US110010004002020,"Block 2020, Block Group 2, Census Tract 4, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010004002020,2,204,204,2,psa_44,2D2
1000000US110010074041009,"Block 1009, Block Group 1, Census Tract 74.04, District of Columbia, District of Columbia",179,4,172,0,0,0,0,3,179,179,4,172,0,0,0,0,3,0,0,0,0,0,0,0,0,110010074041009,7,704,704,7,psa_5,7D2
1000000US110010068011008,"Block 1008, Block Group 1, Census Tract 68.01, District of Columbia, District of Columbia",129,34,88,0,2,0,3,2,129,121,31,86,0,2,0,0,2,8,3,2,0,0,0,3,0,110010068011008,1,107,107,1,psa_16,1D2
1000000US110010069001001,"Block 1001, Block Group 1, Census Tract 69, District of Columbia, District of Columbia",152,76,71,0,2,0,0,3,152,146,74,67,0,2,0,0,3,6,2,4,0,0,0,0,0,110010069001001,1,107,107,1,psa_16,1D2
1000000US110010093013017,"Block 3017, Block Group 3, Census Tract 93.01, District of Columbia, District of Columbia",30,15,15,0,0,0,0,0,30,27,12,15,0,0,0,0,0,3,3,0,0,0,0,0,0,110010093013017,5,504,504,5,psa_43,5D2
1000000US110010018041002,"Block 1002, Block Group 1, Census Tract 18.04, District of Columbia, District of Columbia",389,37,282,2,5,0,58,5,389,302,12,281,1,5,0,0,3,87,25,1,1,0,0,58,2,110010018041002,4,401,401,4,psa_56,4D1
1000000US110010093021017,"Block 1017, Block Group 1, Census Tract 93.02, District of Columbia, District of Columbia",63,9,42,0,0,0,12,0,63,51,9,42,0,0,0,0,0,12,0,0,0,0,0,12,0,110010093021017,5,504,504,5,psa_43,5D2
1000000US110010094003018,"Block 3018, Block Group 3, Census Tract 94, District of Columbia, District of Columbia",61,4,51,1,1,0,1,3,61,60,4,51,1,1,0,0,3,1,0,0,0,0,0,1,0,110010094003018,5,503,503,5,psa_45,5D2
1000000US110010013011006,"Block 1006, Block Group 1, Census Tract 13.01, District of Columbia, District of Columbia",15,13,0,0,0,0,1,1,15,12,11,0,0,0,0,0,1,3,2,0,0,0,0,1,0,110010013011006,2,203,203,2,psa_50,2D1
1000000US110010073011063,"Block 1063, Block Group 1, Census Tract 73.01, District of Columbia, District of Columbia",228,147,46,1,10,0,8,16,228,195,127,44,1,9,0,0,14,33,20,2,0,1,0,8,2,110010073011063,7,707,707,7,psa_4,7D2
1000000US110010107002011,"Block 2011, Block Group 2, Census Tract 107, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010107002011,2,208,208,2,psa_33,2D3
1000000US110010001004048,"Block 4048, Block Group 4, Census Tract 1, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010001004048,2,207,207,2,psa_24,2D3
1000000US110010091022028,"Block 2028, Block Group 2, Census Tract 91.02, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010091022028,5,505,505,5,psa_34,5D2
1000000US110010010014008,"Block 4008, Block Group 4, Census Tract 10.01, District of Columbia, District of Columbia",63,49,3,0,4,1,0,6,63,54,43,3,0,3,1,0,4,9,6,0,0,1,0,0,2,110010010014008,2,202,202,2,psa_52,2D1
1000000US110010079014003,"Block 4003, Block Group 4, Census Tract 79.01, District of Columbia, District of Columbia",90,14,72,0,1,0,1,2,90,88,14,71,0,1,0,0,2,2,0,1,0,0,0,1,0,110010079014003,5,507,507,5,psa_23,5D3
1000000US110010094003016,"Block 3016, Block Group 3, Census Tract 94, District of Columbia, District of Columbia",60,6,45,0,0,0,0,9,60,56,6,45,0,0,0,0,5,4,0,0,0,0,0,0,4,110010094003016,5,503,503,5,psa_45,5D2
1000000US110010029002004,"Block 2004, Block Group 2, Census Tract 29, District of Columbia, District of Columbia",130,55,43,0,10,0,19,3,130,101,44,42,0,10,0,2,3,29,11,1,0,0,0,17,0,110010029002004,4,408,408,4,psa_39,4D3
1000000US110010017021021,"Block 1021, Block Group 1, Census Tract 17.02, District of Columbia, District of Columbia",43,0,43,0,0,0,0,0,43,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,110010017021021,4,401,401,4,psa_56,4D1
1000000US110010062021169,"Block 1169, Block Group 1, Census Tract 62.02, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010062021169,2,207,207,2,psa_24,2D3
1000000US110010062021086,"Block 1086, Block Group 1, Census Tract 62.02, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010062021086,2,207,207,2,psa_24,2D3
1000000US110010065002025,"Block 2025, Block Group 2, Census Tract 65, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010065002025,1,106,106,1,psa_13,1D3
